Project ID,Project Name,Owner,Developer,Address,Zip Code,Unit Type,Tenure,City Amount,Longitude,Latitude,Property Manager Phone Number,Property Manager Email
4480,1126 E 51st Street,1209 East Apartments/Yellow 52 Investments,,Undisclosed,78723,Non-Residential,Ownership,0,-97.70808,30.308716,,
4479,1109 E 52nd Street,1209 East Apartments/Yellow 52 Investments,,Undisclosed,78723,Non-Residential,Ownership,0,-97.708704,30.309465,,
4478,Yellowstone Apartments,1209 East Apartments/Yellow 52 Investments,,1215 E 52nd Street,78723,Multifamily,Rental,0,-97.706658,30.30867,(512) 452-8631,
4477,1209 East Apartments,1209 East Apartments/Yellow 52 Investments,,1209 E 52nd Street,78723,Multifamily,Rental,0,-97.707158,30.308847,,
4476,Orchard Plaza,1209 East Apartments/Yellow 52 Investments,,1205 E 52nd Street,78723,Multifamily,Rental,0,-97.707429,30.30906,,
4475,Orchard Plaza,1209 East Apartments/Yellow 52 Investments,,1127 E 52nd Street,78723,Multifamily,Rental,0,-97.707725,30.30916,,
4474,The Chicon,Chestnut Neighborhood Revitalization Corporation,Chestnut Neighborhood Revitalization Corporation,Undisclosed,78702,Multifamily,Ownership,0,-97.719999,30.275553,,
4473,Guadalupe Saldana - SF,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,Undisclosed,78702,Single Family,Ownership,0,-97.702271,30.268625,,
4472,Guadalupe Saldana - SF,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,Undisclosed,78702,Single Family,Ownership,0,-97.702099,30.26904,,
4471,Guadalupe Saldana - SF,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,Undisclosed,78702,Single Family,Ownership,0,-97.702516,30.268729,,
4470,Guadalupe Saldana - SF,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,Undisclosed,78702,Single Family,Ownership,0,-97.702321,30.269144,,
4469,Guadalupe Saldana - SF,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,Undisclosed,78702,Single Family,Ownership,0,-97.70264,30.268782,,
4468,Guadalupe Saldana - SF,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,Undisclosed,78702,Single Family,Ownership,0,-97.702442,30.26918,,
4467,Guadalupe Saldana - SF,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,Undisclosed,78702,Single Family,Ownership,0,-97.702707,30.268839,,
4466,Guadalupe Saldana - SF,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,Undisclosed,78702,Single Family,Ownership,0,-97.702534,30.269239,,
4465,Jeremiah House,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1200 Paul Theresa Saldana Street,78702,Multifamily,Rental,2215833.33,-97.703451,30.269321,(512) 770-9036,cevans@jeremiahprogram.org#mailto:cevans@jeremiahprogram.org#
4464,Guadalupe Saldana - Duplex,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1208 Paul Theresa Saldana Street,78702,Duplex,Rental,239256.41,-97.703096,30.269601,(512) 479-6275,
4463,Guadalupe Saldana - Duplex,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1212 Paul Theresa Saldana Street,78702,Duplex,Rental,239256.41,-97.703051,30.269697,(512) 479-6275,
4462,Guadalupe Saldana - Duplex,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1216 Paul Theresa Saldana Street,78702,Duplex,Rental,239256.41,-97.70301,30.269795,(512) 479-6275,
4461,Guadalupe Saldana - Duplex,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1220 Paul Theresa Saldana Street,78702,Duplex,Rental,239256.41,-97.702958,30.269889,(512) 479-6275,
4460,Rainey Street Rehab (Guadalupe Saldana Subdivision),Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,Undisclosed,78702,Single Family,Ownership,0,-97.70287,30.268831,,
4459,Rainey Street Rehab (Guadalupe Saldana Subdivision),Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,Undisclosed,78702,Single Family,Ownership,0,-97.702667,30.269312,,
4458,Rainey Street Rehab (Guadalupe Saldana Subdivision),Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,Undisclosed,78702,Single Family,Ownership,0,-97.702985,30.268888,,
4457,Rainey Street Rehab (Guadalupe Saldana Subdivision),Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,Undisclosed,78702,Single Family,Ownership,0,-97.7028,30.269365,,
4456,Fannie Mae Stewart  Village,Blackland Community Development Corporation,Blackland Community Development Corporation,1900 E 22nd Street,78722,Multifamily,Rental,40000,-97.7215385,30.283061,,
4447,GNDC Alley Flats,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1902 Willow Street,78702,ADU,Rental,213576.66,-97.724599,30.256356,,
4446,GNDC Alley Flats,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,2808 Gonzales Street,78702,ADU,Rental,213576.66,-97.708853,30.260303,,
4445,GNDC Alley Flats,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,2808 Gonzales Street,78702,Single Family,Rental,213576.67,-97.708853,30.260303,,
4444,GNDC Alley Flats,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,705 Lydia Street,78702,Duplex,Rental,213576.67,-97.7285,30.265453,,
4443,GNDC Alley Flats,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,2800 Prado Street,78702,ADU,Rental,213576.67,-97.708396,30.262006,,
4442,GNDC Alley Flats,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,2800 Prado Street,78702,Single Family,Rental,213576.67,-97.708396,30.262006,,
4440,Ruckus 2.0,2401 Rio LLC,2401 Rio LLC,620 W 24th Street,78705,Multifamily,Rental,0,-97.744404,30.28825,(737) 202-2495,madison.alferman@cardinalgroup.com#mailto:madison.alferman@cardinalgroup.com#
4439,4 East,"4EAST Austin Owner, LLC",CC Third and Comal LP,405 Comal Street,78702,Non-Residential,Non-Residential,0,-97.72711,30.26177,,
4437,Roseville on Manor Condominiums,"SWS Manor & Alexander, LLC","SWS Manor & Alexander, LLC",Undisclosed,78722,Multifamily,Ownership,0,-97.710483,30.285681,,
4436,Pathways at Chalmers Court - South,Housing Authority of the City of Austin,Housing Authority of the City of Austin,1638 E 2nd Street,78702,Multifamily,Rental,0,-97.726514,30.25911,(737) 237-3003,chalmerssouthmgr@carletonms.com#mailto:chalmerssouthmgr@carletonms.com#
4435,Tricia & David Ciccocioppo (Homeowners) -Alley Flat,Tricia & David Ciccocioppo,Austin Community Design and Development Center,1608 Cedar Avenue,78702,ADU,Rental,0,-97.714054,30.278448,,
4434,Springdale Arts,Anmol Mehra,Anmol Mehra,732 Springdale Road,78702,Multifamily,Rental,0,-97.701283,30.257647,,
4433,1700 Willow Creek Drive,"Breckenridge Group Riverside Multifamily, LP (Aspen Heights)","Breckenridge Group Riverside Multifamily, LP (Aspen Heights)",1700 Willow Creek Drive,78741,Multifamily,Rental,0,-97.726827,30.237028,,
4432,700 E 11th Street,"Trammel Crow Residential and Texas Motor Transportation & Oilfield Haulers, Inc","Texas Motor Transportation & Oilfield Haulers, INC",700 E 11th Street,78701,Multifamily,Rental,0,-97.733918,30.271082,,
4427,Meadow Lake,Austin Habitat for Humanity,Austin Habitat for Humanity,Undisclosed,78744,Single Family,Ownership,0,-97.760749,30.179288,,
4426,Meadow Lake,Austin Habitat for Humanity,Austin Habitat for Humanity,Undisclosed,78744,Single Family,Ownership,0,-97.761009,30.179296,,
4425,Meadow Lake,Austin Habitat for Humanity,Austin Habitat for Humanity,Undisclosed,78744,Single Family,Ownership,0,-97.761121,30.179333,,
4424,Meadow Lake,Austin Habitat for Humanity,Austin Habitat for Humanity,Undisclosed,78744,Single Family,Ownership,0,-97.761255,30.179369,,
4423,Meadow Lake,Austin Habitat for Humanity,Austin Habitat for Humanity,Undisclosed,78744,Single Family,Ownership,0,-97.760619,30.179224,,
4422,Meadow Lake,Austin Habitat for Humanity,Austin Habitat for Humanity,Undisclosed,78744,Single Family,Ownership,0,-97.760887,30.179269,,
4421,Meadow Lake,Austin Habitat for Humanity,Austin Habitat for Humanity,Undisclosed,78744,Single Family,Ownership,0,-97.761355,30.179697,,
4420,Meadow Lake,Austin Habitat for Humanity,Austin Habitat for Humanity,Undisclosed,78744,Single Family,Ownership,0,-97.761478,30.179415,,
4419,Meadow Lake,Austin Habitat for Humanity,Austin Habitat for Humanity,Undisclosed,78744,Single Family,Ownership,0,-97.760467,30.179635,,
4418,Meadow Lake,Austin Habitat for Humanity,Austin Habitat for Humanity,Undisclosed,78744,Single Family,Ownership,0,-97.760586,30.179646,,
4417,Meadow Lake,Austin Habitat for Humanity,Austin Habitat for Humanity,Undisclosed,78744,Single Family,Ownership,0,-97.760715,30.179683,,
4416,Meadow Lake,Austin Habitat for Humanity,Austin Habitat for Humanity,Undisclosed,78744,Single Family,Ownership,0,-97.760856,30.17972,,
4415,Meadow Lake,Austin Habitat for Humanity,Austin Habitat for Humanity,Undisclosed,78744,Single Family,Ownership,0,-97.760996,30.17973,,
4414,Meadow Lake,Austin Habitat for Humanity,Austin Habitat for Humanity,Undisclosed,78744,Single Family,Ownership,0,-97.761125,30.17976,,
4413,Meadow Lake,Austin Habitat for Humanity,Austin Habitat for Humanity,Undisclosed,78744,Single Family,Ownership,0,-97.761221,30.179789,,
4412,Colony Park (PUD),Austin Housing Finance Corporation,Austin Housing Finance Corporation,Undisclosed,78724,Single Family,Ownership,0,-97.633418,30.295864,,
4411,AC Autograph Hotel,"Austin 19 Hotel, LLC","Austin 19 Hotel, LLC",1901 San Antonio Street,78705,Multifamily,Rental,0,-97.742913,30.28223317,,
4410,The Jordan at Mueller,"Catellus Austin, LLC",Catellus Austin LLC,2725 Philomena Street,78723,Multifamily,Rental,4000000,-97.694827,30.298969,,
4409,Eastgate Condominiums,"2213 Poquito, LLC","Lee Development and Construction/2213 Poquito, LLC",Undisclosed,78722,Multifamily,Ownership,0,-97.720746,30.283103,,
4408,Amli on 2nd,Amli Residential Properties,Amli Residential,421 W 3rd Street,78701,Multifamily,Rental,0,-97.748074,30.266143,(512) 472-0421,bvenema@amil.com#mailto:bvenema@amil.com#
4407,Jobe House Resubdivision,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1113 East 9th Street,78702,Single Family,Rental,0,-97.728796,30.266746,,
4405,1141 Shady Lane Mixed Use,ThinkEast Austin MGT,ThinkEast Austin MGT,1141 Shady Lane,78721,Multifamily,Rental,0,-97.690803,30.262632,,
4404,The Park at Estancia,SLF III Onion Creek LP,"Estancia Villas, LLC",820 Camino Vaquero Parkway,78652,Multifamily,Rental,0,-97.80470248,30.12426713,(512) 280-6711,estanciaassistant@allied-orion.com#mailto:estanciaassistant@allied-orion.com#
4400,David Weekley - SF - Section 7 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.69650269,30.29269981,,
4399,Standard Pacific - SF - Section 7 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.69650269,30.2942009,,
4398,Standard Pacific - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70059967,30.29710007,,
4397,Standard Pacific - SF - Section 5 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70149994,30.29010001,,
4396,Streetman - SF - Section 4 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70480347,30.29509926,,
4389,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70059967,30.29990005,,
4388,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70069885,30.29990005,,
4387,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70069885,30.29990005,,
4386,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70079803,30.29990005,,
4385,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70089722,30.29990005,,
4384,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.7009964,30.29990005,,
4383,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70110321,30.29990005,,
4382,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70120239,30.29990005,,
4381,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70220184,30.29980087,,
4380,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70230103,30.29980087,,
4379,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70230103,30.29980087,,
4378,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70240021,30.29980087,,
4377,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70249939,30.29980087,,
4376,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70259857,30.29980087,,
4375,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70269775,30.29980087,,
4374,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70279694,30.29980087,,
4373,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70179749,30.29980087,,
4372,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70179749,30.29980087,,
4370,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.7016983,30.29980087,,
4369,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70159912,30.29980087,,
4368,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70149994,30.29990005,,
4367,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70159912,30.2996006,,
4366,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.7016983,30.2996006,,
4365,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70179749,30.29929924,,
4364,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.7016983,30.29929924,,
4363,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70149994,30.29929924,,
4362,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70140076,30.29800034,,
4361,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70159912,30.29800034,,
4360,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70179749,30.29800034,,
4359,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.7016983,30.29770088,,
4358,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70149994,30.29770088,,
4356,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70179749,30.29750061,,
4355,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.7016983,30.29750061,,
4354,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70159912,30.29750061,,
4353,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70149994,30.29750061,,
4352,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70140076,30.29750061,,
4351,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70189667,30.29920006,,
4350,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70189667,30.29910088,,
4349,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70140076,30.29920006,,
4348,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70140076,30.29910088,,
4347,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70269775,30.29879951,,
4346,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70259857,30.29879951,,
4345,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70259857,30.29879951,,
4344,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70249939,30.29879951,,
4343,5th and Brazos,WM Austin LLC,Magellan Development Group,501 Brazos Street,78701,Multifamily,Rental,0,-97.741466,30.266956,,
4342,5th and West Residences,"5th and West Owner, LP",Unknown,Undisclosed,78701,Multifamily,Ownership,0,-97.750679,30.269427,,
4340,St Johns West Apartments,"St Johns West, LLC","JCI Residential, LLC",601 W St Johns Avenue,78752,Multifamily,Rental,0,-97.714785,30.337701,(512) 323-5200,stjohnswest@jciresidential.com#mailto:stjohnswest@jciresidential.com#
4339,1169 Curve Street,Undisclosed,Austin Revitalization Authority,Undisclosed,78702,Single Family,Ownership,0,-97.729573,30.27056,,
4338,1162 Curve Street,Undisclosed,Austin Revitalization Authority,Undisclosed,78702,Single Family,Ownership,0,-97.729907,30.270405,,
4337,1006 Juniper Street,Undisclosed,Austin Revitalization Authority,Undisclosed,78702,Single Family,Ownership,0,-97.729199,30.270136,,
4336,916 Juniper Street,Undisclosed,Austin Revitalization Authority,Undisclosed,78702,Single Family,Ownership,0,-97.73003,30.27043,,
4335,914 Juniper Street,Undisclosed,Austin Revitalization Authority,Undisclosed,78702,Single Family,Ownership,0,-97.730126,30.270435,,
4334,912 Juniper Street,Undisclosed,Austin Revitalization Authority,Undisclosed,78702,Single Family,Ownership,0,-97.730251,30.270465,,
4333,908 Juniper Street,Undisclosed,Austin Revitalization Authority,Undisclosed,78702,Single Family,Ownership,0,-97.730487,30.270597,,
4332,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70240021,30.29879951,,
4331,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70230103,30.29879951,,
4330,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70220184,30.29879951,,
4329,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70220184,30.29879951,,
4328,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70110321,30.29879951,,
4327,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.7009964,30.29879951,,
4326,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.7009964,30.29879951,,
4325,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70089722,30.29879951,,
4324,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70079803,30.29879951,,
4323,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70069885,30.29879951,,
4322,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70059967,30.29879951,,
4321,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70050049,30.29879951,,
4320,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70089722,30.29850006,,
4319,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.700993,30.298497,,
4318,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.7009964,30.29850006,,
4317,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70110321,30.29850006,,
4316,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70210266,30.29850006,,
4315,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70220184,30.29850006,,
4314,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70230103,30.29850006,,
4313,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70240021,30.29850006,,
4312,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70249939,30.29850006,,
4311,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70259857,30.29850006,,
4310,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70259857,30.29850006,,
4309,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70269775,30.29850006,,
4308,Standard Pacific - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70059967,30.2968998,,
4307,Standard Pacific - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70059967,30.2968998,,
4306,Standard Pacific - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70059967,30.2968998,,
4305,Standard Pacific - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70059967,30.2968998,,
4304,Standard Pacific - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70059967,30.2968998,,
4303,Standard Pacific - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70059967,30.2968998,,
4302,Standard Pacific - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70059967,30.29710007,,
4301,Standard Pacific - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70059967,30.29710007,,
4300,Standard Pacific - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70059967,30.29710007,,
4299,Standard Pacific - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70059967,30.29710007,,
4298,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70059967,30.29710007,,
4297,Standard Pacific - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70059967,30.29710007,,
4296,Standard Pacific - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70249939,30.29710007,,
4295,Standard Pacific - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70249939,30.29710007,,
4294,Standard Pacific - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.70249939,30.29710007,,
